sale_id,store,product_cat,units,unit_price,revenue,channel,satisfaction,date
S0984,North,Cosmetics,2,190.24,380.48,Online,9.1,2024-02-14 00:00:00
S0985,North,Electronics,12,417.82,5013.84,Online,8.2,2024-11-13 00:00:00
S0986,East,Cosmetics,9,140.32,1262.88,In-store,5.1,2024-06-25 00:00:00
S0987,South,Cosmetics,3,386.99,1160.97,Online,6.4,2024-09-17 00:00:00
S0988,South,Electronics,8,40.17,321.36,Online,6.6,2024-10-22 00:00:00
S0989,East,Furniture,11,384.32,4227.52,In-store,7.7,2024-10-04 00:00:00
S0990,North,Electronics,12,80.38,964.56,Online,9.0,2024-03-23 00:00:00
S0991,East,Apparel,8,100.39,803.12,In-store,6.0,2024-04-15 00:00:00
S0992,South,Electronics,8,6.47,51.76,In-store,4.4,2024-05-14 00:00:00
S0993,North,Groceries,6,199.42,1196.52,In-store,8.3,2024-09-09 00:00:00
S0994,North,Groceries,11,6.69,73.59,In-store,6.5,2024-04-15 00:00:00
S0995,North,Furniture,8,535.42,4283.36,In-store,7.1,2024-03-01 00:00:00
S0996,East,Furniture,1,195.02,195.02,Online,7.6,2024-11-13 00:00:00
S0997,East,Groceries,7,320.63,2244.41,Online,8.9,2024-06-01 00:00:00
S0998,North,Electronics,2,532.42,1064.84,In-store,5.8,2024-04-12 00:00:00
S0999,South,Apparel,10,516.68,5166.8,Online,5.2,2024-10-20 00:00:00
S1000,North,Apparel,2,405.65,811.3,In-store,6.2,2024-08-05 00:00:00
S1001,North,Apparel,9,114.66,1031.94,Online,7.7,2024-11-22 00:00:00
S1002,East,Electronics,3,317.19,951.57,In-store,7.0,2024-03-27 00:00:00
S1003,North,Cosmetics,4,148.86,595.44,Online,6.5,2024-12-21 00:00:00
S1004,North,Electronics,6,395.4,2372.4,Online,7.3,2024-09-28 00:00:00
S1005,North,Furniture,1,20.84,20.84,Online,4.2,2024-07-08 00:00:00
S1006,South,Furniture,4,561.44,2245.76,In-store,5.9,2024-07-21 00:00:00
S1007,East,Electronics,10,256.8,2568.0,Online,9.8,2024-04-14 00:00:00
S1008,South,Cosmetics,4,102.85,411.4,Online,6.3,2024-08-28 00:00:00
S1009,North,Cosmetics,4,442.74,1770.96,In-store,6.2,2024-05-17 00:00:00
S1010,South,Apparel,12,184.47,2213.64,In-store,8.0,2024-01-23 00:00:00
S1011,East,Groceries,8,301.01,2408.08,In-store,4.6,2024-06-06 00:00:00
S1012,South,Groceries,5,67.61,338.05,Online,9.2,2024-08-12 00:00:00
S1013,South,Furniture,8,582.35,4658.8,In-store,6.9,2024-07-17 00:00:00
S1014,North,Furniture,10,84.46,844.6,Online,9.8,2024-05-24 00:00:00
S1015,South,Apparel,3,214.3,642.9,In-store,6.7,2024-01-03 00:00:00
S1016,North,Apparel,3,83.94,251.82,Online,6.1,2024-07-16 00:00:00
S1017,South,Furniture,3,579.58,1738.74,Online,7.7,2024-10-31 00:00:00
S1018,North,Electronics,4,203.97,815.88,Online,9.4,2024-06-06 00:00:00
S1019,South,Apparel,6,252.81,1516.86,In-store,9.5,2024-07-07 00:00:00
S1020,North,Electronics,4,168.98,675.92,In-store,5.3,2024-09-06 00:00:00
S1021,North,Electronics,12,588.6,7063.2,In-store,8.7,2024-02-08 00:00:00
S1022,East,Apparel,7,305.79,2140.53,Online,4.3,2024-02-21 00:00:00
S1023,North,Cosmetics,6,297.86,1787.16,Online,9.3,2024-09-01 00:00:00
S1024,North,Cosmetics,6,158.4,950.4,Online,3.8,2024-03-24 00:00:00
S1025,East,Cosmetics,12,525.41,6304.92,Online,5.0,2024-05-16 00:00:00
S1026,South,Apparel,8,8.63,69.04,Online,6.8,2024-11-08 00:00:00
S1027,South,Furniture,5,517.21,2586.05,Online,5.1,2024-11-21 00:00:00
S1028,East,Electronics,3,547.7,1643.1,In-store,4.4,2024-01-05 00:00:00
S1029,East,Apparel,3,129.64,388.92,In-store,5.4,2024-01-27 00:00:00
S1030,North,Electronics,6,591.02,3546.12,In-store,5.2,2024-03-20 00:00:00
S1031,North,Electronics,5,468.83,2344.15,Online,6.8,2024-04-20 00:00:00
S1032,South,Cosmetics,8,104.37,834.96,In-store,6.9,2024-04-02 00:00:00
S1033,South,Groceries,3,96.17,288.51,In-store,4.1,2024-02-12 00:00:00
S1034,North,Electronics,7,597.29,4181.03,Online,5.0,2024-01-25 00:00:00
S1035,North,Cosmetics,6,56.32,337.92,In-store,4.1,2024-12-23 00:00:00
S1036,North,Furniture,1,492.85,492.85,Online,6.6,2024-08-16 00:00:00
S1037,South,Groceries,6,60.78,364.68,Online,6.1,2024-06-21 00:00:00
S1038,East,Furniture,1,145.04,145.04,Online,9.8,2024-06-29 00:00:00
S1039,South,Electronics,2,377.6,755.2,In-store,4.3,2024-04-20 00:00:00
S1040,East,Electronics,12,82.15,985.8,Online,9.7,2024-02-09 00:00:00
S1041,South,Electronics,3,160.99,482.97,Online,4.1,2024-06-21 00:00:00
S1042,East,Groceries,4,339.55,1358.2,Online,7.4,2024-11-10 00:00:00
S1043,East,Groceries,7,463.75,3246.25,Online,4.2,2024-04-01 00:00:00
S1044,East,Groceries,11,34.52,379.72,In-store,5.1,2024-07-12 00:00:00
S1045,South,Groceries,9,242.37,2181.33,Online,4.0,2024-08-19 00:00:00
S1046,South,Cosmetics,1,224.27,224.27,In-store,9.9,2024-11-22 00:00:00
S1047,East,Apparel,7,112.8,789.6,In-store,3.6,2024-03-17 00:00:00
S1048,South,Apparel,1,522.16,522.16,In-store,8.8,2024-08-27 00:00:00
S1049,North,Apparel,11,60.15,661.65,Online,6.8,2024-09-29 00:00:00
S1050,South,Electronics,4,234.13,936.52,In-store,5.6,2024-03-10 00:00:00
S1051,South,Electronics,5,541.72,2708.6,In-store,4.0,2024-11-19 00:00:00
S1052,East,Apparel,10,19.73,197.3,In-store,7.5,2024-05-14 00:00:00
S1053,South,Apparel,11,182.37,2006.07,Online,8.6,2024-12-14 00:00:00
S1054,North,Groceries,8,353.28,2826.24,Online,6.9,2024-01-17 00:00:00
S1055,East,Cosmetics,5,385.77,1928.85,In-store,7.1,2024-08-03 00:00:00
S1056,South,Apparel,8,15.58,124.64,Online,6.5,2024-09-06 00:00:00
S1057,South,Electronics,7,6.28,43.96,Online,7.6,2024-09-17 00:00:00
S1058,North,Electronics,9,288.03,2592.27,Online,6.0,2024-07-10 00:00:00
S1059,North,Furniture,12,231.68,2780.16,Online,3.7,2024-08-19 00:00:00
S1060,East,Electronics,9,502.1,4518.9,Online,5.7,2024-12-13 00:00:00
S1061,North,Electronics,2,329.24,658.48,Online,5.2,2024-07-29 00:00:00
S1062,North,Furniture,6,406.25,2437.5,In-store,3.5,2024-02-02 00:00:00
S1063,East,Cosmetics,9,508.49,4576.41,Online,7.5,2024-06-16 00:00:00
S1064,North,Cosmetics,3,453.11,1359.33,Online,9.3,2024-11-26 00:00:00
S1065,North,Groceries,4,543.32,2173.28,In-store,9.6,2024-09-08 00:00:00
S1066,North,Furniture,2,196.13,392.26,Online,6.7,2024-06-16 00:00:00
S1067,East,Electronics,5,399.05,1995.25,In-store,7.2,2024-08-03 00:00:00
S1068,North,Electronics,5,430.27,2151.35,Online,5.4,2024-07-05 00:00:00
S1069,South,Cosmetics,11,230.45,2534.95,Online,5.2,2024-11-21 00:00:00
S1070,North,Cosmetics,5,68.22,341.1,Online,9.2,2024-06-13 00:00:00
S1071,East,Cosmetics,1,599.63,599.63,In-store,8.7,2024-04-16 00:00:00
S1072,North,Cosmetics,9,352.43,3171.87,Online,7.8,2024-05-29 00:00:00
S1073,East,Cosmetics,2,343.08,686.16,In-store,4.3,2024-10-09 00:00:00
S1074,South,Cosmetics,11,18.26,200.86,Online,5.2,2024-09-17 00:00:00
S1075,North,Cosmetics,2,394.01,788.02,Online,5.3,2024-02-28 00:00:00
S1076,East,Apparel,11,99.2,1091.2,In-store,8.9,2024-10-04 00:00:00
S1077,South,Apparel,4,156.45,625.8,In-store,7.1,2024-10-19 00:00:00
S1078,South,Furniture,11,163.58,1799.38,In-store,4.0,2024-07-02 00:00:00
S1079,East,Groceries,2,413.38,826.76,In-store,7.9,2024-04-24 00:00:00
S1080,North,Furniture,11,41.28,454.08,In-store,5.3,2024-09-20 00:00:00
S1081,South,Apparel,4,67.07,268.28,Online,7.0,2024-03-03 00:00:00
S1082,South,Apparel,8,458.65,3669.2,Online,8.2,2024-11-03 00:00:00
S1083,East,Electronics,4,45.95,183.8,In-store,9.9,2024-06-07 00:00:00
S1084,South,Furniture,10,224.98,2249.8,In-store,4.9,2024-10-12 00:00:00
S1085,East,Groceries,11,438.55,4824.05,In-store,4.0,2024-07-05 00:00:00
S1086,North,Electronics,9,286.28,2576.52,Online,3.9,2024-10-14 00:00:00
S1087,North,Electronics,9,444.57,4001.13,In-store,8.9,2024-03-10 00:00:00
S1088,East,Cosmetics,6,431.44,2588.64,Online,9.1,2024-02-05 00:00:00
S1089,East,Electronics,6,291.42,1748.52,In-store,6.6,2024-10-02 00:00:00
S1090,South,Apparel,1,36.28,36.28,Online,7.3,2024-03-30 00:00:00
S1091,South,Groceries,6,595.48,3572.88,Online,7.6,2024-08-13 00:00:00
S1092,East,Apparel,9,278.8,2509.2,In-store,10.0,2024-04-15 00:00:00
S1093,North,Cosmetics,3,320.1,960.3,In-store,3.8,2024-07-27 00:00:00
S1094,East,Groceries,3,515.0,1545.0,Online,9.1,2024-09-14 00:00:00
S1095,South,Cosmetics,7,69.58,487.06,In-store,5.6,2024-09-23 00:00:00
S1096,East,Electronics,5,41.43,207.15,Online,8.6,2024-06-28 00:00:00
S1097,North,Apparel,4,434.21,1736.84,In-store,4.7,2024-06-02 00:00:00
S1098,East,Furniture,7,132.8,929.6,Online,5.3,2024-12-08 00:00:00
S1099,East,Apparel,8,249.91,1999.28,In-store,5.0,2024-10-25 00:00:00
S1100,East,Cosmetics,9,215.65,1940.85,In-store,4.1,2024-02-27 00:00:00
S1101,North,Furniture,8,92.29,738.32,Online,9.3,2024-06-23 00:00:00
S1102,North,Electronics,4,545.29,2181.16,Online,6.5,2024-12-24 00:00:00
S1103,South,Groceries,11,449.0,4939.0,Online,7.9,2024-08-07 00:00:00
S1104,East,Cosmetics,10,460.48,4604.8,Online,9.0,2024-08-31 00:00:00
S1105,North,Groceries,6,74.6,447.6,In-store,8.5,2024-07-10 00:00:00
S1106,East,Apparel,5,226.36,1131.8,Online,4.9,2024-03-06 00:00:00
S1107,East,Electronics,2,413.78,827.56,In-store,9.8,2024-08-21 00:00:00
S1108,North,Electronics,3,503.72,1511.16,Online,9.8,2024-05-26 00:00:00
S1109,South,Cosmetics,10,165.05,1650.5,Online,6.3,2024-03-15 00:00:00
S1110,South,Electronics,11,331.11,3642.21,Online,5.3,2024-08-07 00:00:00
S1111,South,Furniture,10,351.36,3513.6,In-store,3.8,2024-02-08 00:00:00
S1112,North,Furniture,4,500.93,2003.72,In-store,3.9,2024-03-20 00:00:00
S1113,East,Electronics,8,560.71,4485.68,In-store,4.7,2024-06-05 00:00:00
S1114,North,Electronics,4,482.48,1929.92,Online,3.7,2024-02-12 00:00:00
S1115,South,Groceries,12,327.92,3935.04,In-store,5.6,2024-07-19 00:00:00
S1116,South,Furniture,12,336.46,4037.52,Online,6.0,2024-12-29 00:00:00
S1117,North,Apparel,10,526.36,5263.6,Online,8.5,2024-12-02 00:00:00
S1118,North,Furniture,7,558.41,3908.87,Online,7.0,2024-03-09 00:00:00
S1119,East,Furniture,12,514.83,6177.96,Online,6.0,2024-03-25 00:00:00
S1120,East,Groceries,4,393.89,1575.56,In-store,6.9,2024-01-07 00:00:00
S1121,South,Groceries,7,575.03,4025.21,Online,8.9,2024-08-31 00:00:00
S1122,South,Groceries,2,133.98,267.96,In-store,4.9,2024-12-25 00:00:00
S1123,East,Cosmetics,8,108.35,866.8,Online,8.1,2024-10-21 00:00:00
S1124,North,Cosmetics,5,283.87,1419.35,In-store,9.3,2024-10-27 00:00:00
S1125,South,Cosmetics,9,361.99,3257.91,Online,9.8,2024-03-15 00:00:00
S1126,North,Cosmetics,6,320.9,1925.4,In-store,9.6,2024-05-29 00:00:00
S1127,East,Furniture,7,394.47,2761.29,Online,3.7,2024-01-07 00:00:00
S1128,North,Furniture,4,281.51,1126.04,Online,4.1,2024-10-29 00:00:00
S1129,South,Cosmetics,4,59.96,239.84,Online,7.1,2024-09-16 00:00:00
S1130,South,Electronics,2,326.08,652.16,In-store,4.7,2024-12-30 00:00:00
S1131,South,Groceries,2,468.83,937.66,In-store,5.8,2024-02-19 00:00:00
S1132,East,Furniture,10,59.94,599.4,Online,5.9,2024-08-27 00:00:00
S1133,South,Electronics,4,290.57,1162.28,Online,5.7,2024-09-20 00:00:00
S1134,South,Apparel,12,148.81,1785.72,In-store,6.0,2024-08-02 00:00:00
S1135,South,Cosmetics,7,138.05,966.35,In-store,5.9,2024-12-05 00:00:00
S1136,North,Electronics,12,298.53,3582.36,In-store,5.4,2024-10-06 00:00:00
S1137,North,Groceries,5,575.52,2877.6,Online,4.8,2024-03-19 00:00:00
S1138,North,Apparel,2,312.76,625.52,In-store,4.6,2024-06-05 00:00:00
S1139,South,Furniture,4,543.24,2172.96,Online,8.9,2024-02-26 00:00:00
S1140,North,Furniture,2,398.25,796.5,Online,8.7,2024-08-16 00:00:00
S1141,East,Electronics,5,332.26,1661.3,Online,6.2,2024-02-13 00:00:00
S1142,North,Groceries,12,447.46,5369.52,In-store,3.7,2024-08-27 00:00:00
S1143,East,Groceries,9,338.02,3042.18,In-store,3.9,2024-07-11 00:00:00
S1144,East,Electronics,5,287.18,1435.9,Online,6.6,2024-03-23 00:00:00
S1145,East,Apparel,1,191.27,191.27,Online,8.7,2024-03-07 00:00:00
S1146,East,Groceries,4,48.73,194.92,Online,4.8,2024-05-15 00:00:00
S1147,North,Apparel,1,419.61,419.61,In-store,4.0,2024-08-29 00:00:00
S1148,East,Groceries,3,210.92,632.76,In-store,8.6,2024-09-18 00:00:00
S1149,North,Electronics,2,106.84,213.68,Online,4.6,2024-06-13 00:00:00
S1150,North,Apparel,2,135.96,271.92,Online,5.6,2024-07-07 00:00:00
S1151,South,Groceries,10,562.07,5620.7,In-store,9.0,2024-09-16 00:00:00
S1152,North,Cosmetics,6,381.12,2286.72,In-store,4.4,2024-06-02 00:00:00
S1153,East,Apparel,1,93.86,93.86,Online,5.6,2024-09-01 00:00:00
S1154,East,Groceries,9,288.72,2598.48,Online,5.2,2024-10-28 00:00:00
S1155,North,Electronics,12,159.37,1912.44,Online,6.5,2024-11-12 00:00:00
S1156,North,Apparel,6,449.66,2697.96,In-store,7.1,2024-01-05 00:00:00
S1157,North,Furniture,12,380.41,4564.92,In-store,6.6,2024-05-28 00:00:00
S1158,East,Cosmetics,9,546.32,4916.88,Online,4.6,2024-09-11 00:00:00
S1159,East,Groceries,3,186.09,558.27,In-store,9.2,2024-02-06 00:00:00
S1160,East,Electronics,5,152.74,763.7,In-store,6.1,2024-06-14 00:00:00
S1161,East,Cosmetics,10,104.65,1046.5,In-store,6.9,2024-10-02 00:00:00
S1162,South,Electronics,4,571.66,2286.64,In-store,8.0,2024-12-18 00:00:00
S1163,East,Electronics,2,308.49,616.98,Online,9.5,2024-05-31 00:00:00
S1164,South,Groceries,7,127.39,891.73,Online,5.4,2024-08-20 00:00:00
S1165,East,Cosmetics,3,24.49,73.47,Online,5.2,2024-08-10 00:00:00
S1166,East,Furniture,6,320.32,1921.92,In-store,7.9,2024-02-26 00:00:00
S1167,South,Cosmetics,2,7.83,15.66,Online,4.0,2024-05-07 00:00:00
S1168,East,Electronics,9,574.76,5172.84,In-store,8.9,2024-02-08 00:00:00
S1169,North,Furniture,12,500.52,6006.24,Online,8.0,2024-06-23 00:00:00
S1170,South,Cosmetics,4,80.98,323.92,Online,4.4,2024-05-03 00:00:00
S1171,East,Groceries,8,52.64,421.12,Online,6.4,2024-03-09 00:00:00
S1172,North,Apparel,5,533.89,2669.45,In-store,8.4,2024-10-21 00:00:00
S1173,South,Furniture,1,372.19,372.19,In-store,5.4,2024-06-07 00:00:00
S1174,South,Groceries,11,255.8,2813.8,Online,8.0,2024-10-28 00:00:00
S1175,North,Apparel,9,576.96,5192.64,In-store,8.6,2024-07-01 00:00:00
S1176,North,Cosmetics,11,463.12,5094.32,In-store,7.2,2024-07-22 00:00:00
S1177,East,Furniture,6,276.24,1657.44,In-store,5.3,2024-05-20 00:00:00
S1178,East,Groceries,3,383.72,1151.16,Online,4.3,2024-07-03 00:00:00
S1179,East,Apparel,1,542.99,542.99,In-store,5.5,2024-02-04 00:00:00
S1180,North,Furniture,4,134.07,536.28,In-store,9.0,2024-10-15 00:00:00
S1181,North,Furniture,11,458.64,5045.04,In-store,9.5,2024-03-11 00:00:00
S1182,East,Groceries,2,420.87,841.74,In-store,9.0,2024-11-29 00:00:00
S1183,South,Groceries,10,183.41,1834.1,In-store,3.8,2024-07-05 00:00:00
S1184,East,Groceries,4,80.31,321.24,Online,6.3,2024-03-15 00:00:00
S1185,South,Electronics,11,180.84,1989.24,In-store,6.6,2024-04-18 00:00:00
S1186,East,Furniture,7,523.42,3663.94,Online,3.9,2024-11-13 00:00:00
S1187,East,Cosmetics,9,128.66,1157.94,In-store,5.3,2024-09-21 00:00:00
S1188,South,Furniture,4,277.36,1109.44,Online,4.9,2024-09-17 00:00:00
S1189,East,Groceries,12,352.12,4225.44,In-store,9.4,2024-12-18 00:00:00
S1190,East,Groceries,8,529.29,4234.32,Online,7.9,2024-03-02 00:00:00
S1191,South,Apparel,12,159.14,1909.68,In-store,4.9,2024-05-30 00:00:00
S1192,East,Apparel,8,598.71,4789.68,In-store,7.0,2024-09-13 00:00:00
S1193,East,Apparel,6,99.97,599.82,In-store,6.9,2024-02-26 00:00:00
S1194,South,Furniture,6,418.19,2509.14,In-store,6.4,2024-07-04 00:00:00
S1195,South,Cosmetics,8,457.71,3661.68,In-store,4.6,2024-07-08 00:00:00
S1196,North,Apparel,3,9.11,27.33,In-store,9.4,2024-12-06 00:00:00
S1197,East,Cosmetics,8,298.34,2386.72,Online,5.1,2024-12-17 00:00:00
S1198,North,Electronics,1,200.2,200.2,In-store,9.3,2024-05-07 00:00:00
S1199,North,Groceries,12,246.04,2952.48,Online,3.8,2024-05-25 00:00:00
S1200,East,Electronics,7,381.87,2673.09,Online,8.5,2024-04-26 00:00:00
S1201,East,Electronics,12,473.23,5678.76,Online,5.1,2024-02-07 00:00:00
S1202,East,Groceries,1,510.33,510.33,Online,4.7,2024-03-30 00:00:00
S1203,North,Apparel,1,552.46,552.46,Online,9.8,2024-03-22 00:00:00
S1204,South,Furniture,11,88.61,974.71,In-store,4.1,2024-01-01 00:00:00
S1205,South,Groceries,9,175.71,1581.39,Online,4.1,2024-03-05 00:00:00
S1206,North,Cosmetics,9,443.19,3988.71,In-store,8.0,2024-12-25 00:00:00
S1207,North,Groceries,12,73.01,876.12,In-store,8.2,2024-03-22 00:00:00
S1208,East,Groceries,9,432.62,3893.58,Online,5.1,2024-08-30 00:00:00
S1209,South,Groceries,11,220.3,2423.3,Online,8.9,2024-10-16 00:00:00
S1210,North,Cosmetics,6,528.37,3170.22,In-store,8.5,2024-09-07 00:00:00
S1211,South,Cosmetics,1,116.93,116.93,Online,5.7,2024-07-20 00:00:00
S1212,South,Electronics,1,136.6,136.6,In-store,5.0,2024-09-20 00:00:00
S1213,North,Groceries,3,56.05,168.15,In-store,6.4,2024-12-26 00:00:00
S1214,North,Apparel,10,301.12,3011.2,Online,3.7,2024-04-03 00:00:00
S1215,South,Electronics,7,508.3,3558.1,Online,8.8,2024-03-15 00:00:00
S1216,North,Electronics,10,345.27,3452.7,Online,5.2,2024-12-07 00:00:00
S1217,South,Apparel,10,156.58,1565.8,In-store,9.4,2024-02-15 00:00:00
S1218,North,Apparel,5,466.09,2330.45,Online,5.3,2024-12-08 00:00:00
S1219,North,Furniture,2,521.07,1042.14,Online,7.6,2024-10-06 00:00:00
S1220,North,Electronics,6,318.49,1910.94,Online,9.2,2024-03-14 00:00:00
S1221,East,Electronics,12,213.65,2563.8,In-store,6.3,2024-12-02 00:00:00
S1222,North,Groceries,1,52.03,52.03,Online,4.4,2024-04-05 00:00:00
S1223,East,Furniture,2,595.02,1190.04,In-store,6.9,2024-01-16 00:00:00
S1224,East,Electronics,9,70.73,636.57,In-store,3.8,2024-10-23 00:00:00
S1225,North,Furniture,8,429.77,3438.16,Online,4.0,2024-10-28 00:00:00
S1226,North,Cosmetics,9,333.26,2999.34,Online,5.1,2024-09-20 00:00:00
S1227,South,Groceries,6,560.29,3361.74,In-store,5.2,2024-08-11 00:00:00
S1228,South,Groceries,5,318.37,1591.85,In-store,4.1,2024-08-03 00:00:00
S1229,South,Furniture,3,592.18,1776.54,In-store,8.8,2024-01-06 00:00:00
S1230,East,Electronics,7,39.83,278.81,Online,7.5,2024-01-09 00:00:00
S1231,North,Apparel,10,119.56,1195.6,In-store,9.5,2024-03-01 00:00:00
S1232,North,Groceries,1,527.35,527.35,In-store,9.7,2024-11-10 00:00:00
S1233,South,Groceries,2,564.83,1129.66,Online,4.7,2024-11-29 00:00:00
S1234,South,Electronics,11,199.64,2196.04,Online,4.0,2024-09-24 00:00:00
S1235,East,Cosmetics,7,365.81,2560.67,Online,9.9,2024-06-27 00:00:00
S1236,South,Cosmetics,4,155.57,622.28,In-store,9.7,2024-11-15 00:00:00
S1237,East,Apparel,2,144.44,288.88,Online,9.5,2024-09-01 00:00:00
S1238,South,Furniture,6,332.08,1992.48,In-store,6.7,2024-01-03 00:00:00
S1239,North,Groceries,10,537.13,5371.3,In-store,7.6,2024-06-22 00:00:00
S1240,East,Electronics,5,254.97,1274.85,In-store,6.2,2024-09-27 00:00:00
S1241,East,Apparel,3,318.04,954.12,Online,9.7,2024-09-05 00:00:00
S1242,South,Furniture,6,458.43,2750.58,In-store,8.0,2024-10-08 00:00:00
S1243,South,Groceries,4,82.96,331.84,Online,4.7,2024-07-13 00:00:00
S1244,South,Apparel,12,85.41,1024.92,Online,8.8,2024-05-11 00:00:00
S1245,North,Apparel,4,356.66,1426.64,Online,7.0,2024-10-25 00:00:00
S1246,South,Apparel,2,294.73,589.46,Online,8.0,2024-07-27 00:00:00
S1247,North,Apparel,9,296.25,2666.25,Online,8.8,2024-06-13 00:00:00
S1248,North,Cosmetics,8,220.21,1761.68,Online,8.8,2024-12-14 00:00:00
S1249,East,Furniture,8,74.13,593.04,In-store,7.1,2024-02-06 00:00:00
S1250,South,Furniture,2,419.6,839.2,Online,7.5,2024-01-22 00:00:00
S1251,South,Apparel,7,119.56,836.92,Online,4.4,2024-05-16 00:00:00
S1252,South,Groceries,6,205.04,1230.24,Online,4.1,2024-12-13 00:00:00
S1253,East,Furniture,6,65.81,394.86,Online,8.7,2024-01-26 00:00:00
S1254,North,Groceries,8,255.68,2045.44,In-store,5.1,2024-10-21 00:00:00
S1255,South,Electronics,10,82.61,826.1,Online,8.2,2024-08-29 00:00:00
S1256,South,Electronics,1,576.98,576.98,In-store,9.9,2024-06-04 00:00:00
S1257,East,Electronics,11,282.46,3107.06,Online,5.5,2024-12-08 00:00:00
S1258,South,Groceries,1,34.68,34.68,Online,7.5,2024-03-31 00:00:00
S1259,North,Apparel,7,19.37,135.59,Online,7.3,2024-10-31 00:00:00
S1260,South,Apparel,8,584.76,4678.08,Online,5.3,2024-06-23 00:00:00
S1261,East,Groceries,2,324.8,649.6,Online,8.3,2024-11-01 00:00:00
S1262,North,Furniture,6,137.33,823.98,In-store,6.4,2024-03-04 00:00:00
S1263,South,Cosmetics,1,337.64,337.64,In-store,5.7,2024-07-02 00:00:00
S1264,East,Cosmetics,10,405.45,4054.5,In-store,6.4,2024-08-09 00:00:00
S1265,North,Cosmetics,4,217.68,870.72,In-store,8.5,2024-12-08 00:00:00
S1266,North,Apparel,4,124.81,499.24,Online,5.6,2024-02-02 00:00:00
S1267,East,Electronics,12,426.36,5116.32,In-store,9.4,2024-08-10 00:00:00
S1268,East,Furniture,5,392.43,1962.15,Online,6.9,2024-05-30 00:00:00
S1269,East,Furniture,2,40.77,81.54,Online,6.1,2024-08-17 00:00:00
S1270,North,Electronics,1,88.8,88.8,In-store,6.9,2024-04-26 00:00:00
S1271,South,Groceries,9,287.19,2584.71,In-store,9.8,2024-02-05 00:00:00
S1272,East,Apparel,7,395.18,2766.26,Online,9.0,2024-11-24 00:00:00
S1273,South,Groceries,3,410.62,1231.86,Online,8.8,2024-06-12 00:00:00
S1274,East,Cosmetics,5,552.88,2764.4,Online,6.9,2024-11-20 00:00:00
S1275,East,Furniture,1,196.01,196.01,Online,8.2,2024-06-24 00:00:00
S1276,East,Apparel,10,365.66,3656.6,In-store,5.5,2024-12-18 00:00:00
S1277,East,Cosmetics,1,224.77,224.77,In-store,9.0,2024-05-18 00:00:00
S1278,East,Cosmetics,5,239.67,1198.35,Online,5.7,2024-04-27 00:00:00
S1279,North,Cosmetics,9,61.02,549.18,Online,5.2,2024-11-21 00:00:00
S1280,South,Electronics,10,491.58,4915.8,In-store,5.6,2024-02-05 00:00:00
S1281,East,Electronics,4,414.38,1657.52,Online,5.0,2024-03-10 00:00:00
S1282,South,Apparel,5,551.44,2757.2,Online,8.4,2024-11-14 00:00:00
S1283,East,Cosmetics,11,54.75,602.25,In-store,9.6,2024-06-29 00:00:00
S1284,North,Cosmetics,11,510.77,5618.47,Online,6.7,2024-03-25 00:00:00
S1285,East,Cosmetics,8,354.63,2837.04,In-store,4.2,2024-08-24 00:00:00
S1286,South,Groceries,12,132.0,1584.0,In-store,5.3,2024-11-13 00:00:00
S1287,North,Furniture,5,287.39,1436.95,Online,5.9,2024-03-21 00:00:00
S1288,North,Cosmetics,7,81.82,572.74,Online,6.8,2024-05-25 00:00:00
S1289,North,Groceries,10,406.25,4062.5,Online,4.2,2024-06-07 00:00:00
S1290,South,Electronics,8,84.63,677.04,In-store,6.5,2024-12-28 00:00:00
S1291,South,Electronics,11,586.63,6452.93,In-store,7.5,2024-01-11 00:00:00
S1292,North,Electronics,5,88.38,441.9,Online,8.5,2024-02-04 00:00:00
S1293,North,Groceries,12,373.01,4476.12,In-store,8.7,2024-06-13 00:00:00
S1294,East,Groceries,6,6.7,40.2,In-store,5.9,2024-06-17 00:00:00
S1295,South,Apparel,4,488.08,1952.32,Online,4.8,2024-08-06 00:00:00
S1296,South,Electronics,10,268.22,2682.2,In-store,4.9,2024-02-18 00:00:00
S1297,East,Apparel,7,161.57,1130.99,In-store,8.1,2024-03-13 00:00:00
S1298,South,Electronics,12,321.3,3855.6,Online,5.7,2024-06-07 00:00:00
S1299,North,Groceries,6,467.28,2803.68,In-store,6.5,2024-05-28 00:00:00
S1300,North,Apparel,1,425.24,425.24,In-store,8.7,2024-03-20 00:00:00
S1301,South,Furniture,10,457.91,4579.1,Online,8.7,2024-09-10 00:00:00
S1302,South,Cosmetics,6,287.96,1727.76,In-store,7.3,2024-04-17 00:00:00
S1303,South,Groceries,7,410.13,2870.91,Online,6.0,2024-06-28 00:00:00
S1304,East,Groceries,7,536.37,3754.59,In-store,9.5,2024-02-02 00:00:00
S1305,South,Cosmetics,10,132.4,1324.0,Online,8.4,2024-08-03 00:00:00
S1306,East,Electronics,10,75.16,751.6,Online,7.4,2024-08-24 00:00:00
S1307,South,Cosmetics,9,584.97,5264.73,In-store,9.9,2024-11-16 00:00:00
S1308,North,Electronics,4,585.93,2343.72,Online,6.0,2024-11-01 00:00:00
S1309,South,Apparel,10,391.85,3918.5,Online,5.9,2024-09-09 00:00:00
S1310,North,Apparel,10,387.77,3877.7,Online,3.5,2024-01-11 00:00:00
S1311,North,Cosmetics,9,50.2,451.8,In-store,9.9,2024-07-18 00:00:00
